日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2022-06-01,15:30:00,511880.SS,100.900,900,多,100.981,90810.000,-72.630
2022-06-02,15:30:00,511880.SS,100.896,900,多,100.981,90806.400,-76.230
2022-06-06,15:30:00,511880.SS,100.914,900,多,100.981,90822.600,-60.030
2022-06-07,15:30:00,511880.SS,100.926,900,多,100.981,90833.400,-49.230
2022-06-08,15:30:00,511880.SS,100.930,900,多,100.981,90837.000,-45.630
2022-06-09,15:30:00,511880.SS,100.937,900,多,100.981,90843.300,-39.330
2022-06-10,15:30:00,511880.SS,100.924,900,多,100.981,90831.600,-51.030
2022-06-13,15:30:00,511880.SS,100.958,900,多,100.981,90862.200,-20.430
2022-06-14,15:30:00,511880.SS,100.970,900,多,100.981,90873.000,-9.630
2022-06-15,15:30:00,511880.SS,100.967,900,多,100.981,90870.300,-12.330
2022-06-16,15:30:00,511880.SS,100.970,900,多,100.981,90873.000,-9.630
2022-06-17,15:30:00,511880.SS,100.981,900,多,100.981,90882.900,0.270
2022-06-20,15:30:00,511880.SS,100.990,900,多,100.981,90891.000,8.370
2022-06-21,15:30:00,511880.SS,100.994,900,多,100.981,90894.600,11.970
2022-06-22,15:30:00,511880.SS,101.009,900,多,100.981,90908.100,25.470
2022-06-23,15:30:00,511880.SS,100.995,900,多,100.981,90895.500,12.870
2022-06-24,15:30:00,511880.SS,101.006,900,多,100.981,90905.400,22.770
2022-06-27,15:30:00,511880.SS,101.016,900,多,100.981,90914.400,31.770
2022-06-28,15:30:00,511880.SS,101.028,900,多,100.981,90925.200,42.570
2022-06-29,15:30:00,511880.SS,101.038,900,多,100.981,90934.200,51.570
2022-06-30,15:30:00,511880.SS,101.040,900,多,100.981,90936.000,53.370
2022-07-01,15:30:00,511880.SS,101.061,900,多,100.981,90954.900,72.270
2022-07-04,15:30:00,511880.SS,101.068,900,多,100.981,90961.200,78.570
2022-07-05,15:30:00,511880.SS,101.092,900,多,100.981,90982.800,100.170
2022-07-06,15:30:00,511880.SS,101.100,900,多,100.981,90990.000,107.370
2022-07-07,15:30:00,511880.SS,101.094,900,多,100.981,90984.600,101.970
2022-07-08,15:30:00,511880.SS,101.102,900,多,100.981,90991.800,109.170
2022-07-11,15:30:00,511880.SS,101.109,900,多,100.981,90998.100,115.470
2022-07-12,15:30:00,511880.SS,101.114,900,多,100.981,91002.600,119.970
2022-07-13,15:30:00,511880.SS,101.112,900,多,100.981,91000.800,118.170
2022-07-14,15:30:00,511880.SS,101.111,900,多,100.981,90999.900,117.270
2022-07-15,15:30:00,511880.SS,101.130,900,多,100.981,91017.000,134.370
2022-07-18,15:30:00,511880.SS,101.135,900,多,100.981,91021.500,138.870
2022-07-19,15:30:00,511880.SS,101.140,900,多,100.981,91026.000,143.370
2022-07-20,15:30:00,511880.SS,101.139,900,多,100.981,91025.100,142.470
2022-07-21,15:30:00,511880.SS,101.146,900,多,100.981,91031.400,148.770
2022-07-22,15:30:00,511880.SS,101.162,900,多,100.981,91045.800,163.170
2022-07-25,15:30:00,511880.SS,101.174,900,多,100.981,91056.600,173.970
2022-07-26,15:30:00,511880.SS,101.170,900,多,100.981,91053.000,170.370
2022-07-27,15:30:00,511880.SS,101.173,900,多,100.981,91055.700,173.070
2022-07-28,15:30:00,511880.SS,101.178,900,多,100.981,91060.200,177.570
2022-07-29,15:30:00,511880.SS,101.192,900,多,100.981,91072.800,190.170
2022-08-01,15:30:00,511880.SS,101.197,900,多,100.981,91077.300,194.670
2022-08-02,15:30:00,511880.SS,101.197,900,多,100.981,91077.300,194.670
2022-08-03,15:30:00,511880.SS,101.208,900,多,100.981,91087.200,204.570
2022-08-04,15:30:00,511880.SS,101.218,900,多,100.981,91096.200,213.570
2022-08-05,15:30:00,511880.SS,101.222,900,多,100.981,91099.800,217.170
2022-08-08,15:30:00,511880.SS,101.227,900,多,100.981,91104.300,221.670
2022-08-09,15:30:00,511880.SS,101.233,900,多,100.981,91109.700,227.070
2022-08-10,15:30:00,511880.SS,101.237,900,多,100.981,91113.300,230.670
2022-08-11,15:30:00,511880.SS,101.233,900,多,100.981,91109.700,227.070
2022-08-12,15:30:00,511880.SS,101.248,900,多,100.981,91123.200,240.570
2022-08-15,15:30:00,511880.SS,101.255,900,多,100.981,91129.500,246.870
2022-08-16,15:30:00,511880.SS,101.258,900,多,100.981,91132.200,249.570
2022-08-17,15:30:00,511880.SS,101.258,900,多,100.981,91132.200,249.570
2022-08-18,15:30:00,511880.SS,101.266,900,多,100.981,91139.400,256.770
2022-08-19,15:30:00,511880.SS,101.281,900,多,100.981,91152.900,270.270
2022-08-22,15:30:00,511880.SS,101.279,900,多,100.981,91151.100,268.470
2022-08-23,15:30:00,511880.SS,101.287,900,多,100.981,91158.300,275.670
2022-08-24,15:30:00,511880.SS,101.298,900,多,100.981,91168.200,285.570
2022-08-25,15:30:00,511880.SS,101.291,900,多,100.981,91161.900,279.270
2022-08-26,15:30:00,511880.SS,101.299,900,多,100.981,91169.100,286.470
2022-08-29,15:30:00,511880.SS,101.301,900,多,100.981,91170.900,288.270
2022-08-30,15:30:00,511880.SS,101.311,900,多,100.981,91179.900,297.270
2022-08-31,15:30:00,511880.SS,101.318,900,多,100.981,91186.200,303.570
2022-09-01,15:30:00,511880.SS,101.322,900,多,100.981,91189.800,307.170
2022-09-02,15:30:00,511880.SS,101.329,900,多,100.981,91196.100,313.470
2022-09-05,15:30:00,511880.SS,101.335,900,多,100.981,91201.500,318.870
2022-09-06,15:30:00,511880.SS,101.337,900,多,100.981,91203.300,320.670
2022-09-07,15:30:00,511880.SS,101.338,900,多,100.981,91204.200,321.570
2022-09-08,15:30:00,511880.SS,101.343,900,多,100.981,91208.700,326.070
2022-09-09,15:30:00,511880.SS,101.348,900,多,100.981,91213.200,330.570
2022-09-13,15:30:00,511880.SS,101.357,900,多,100.981,91221.300,338.670
2022-09-14,15:30:00,511880.SS,101.364,900,多,100.981,91227.600,344.970
2022-09-15,15:30:00,511880.SS,101.379,900,多,100.981,91241.100,358.470
2022-09-16,15:30:00,511880.SS,101.396,900,多,100.981,91256.400,373.770
2022-09-19,15:30:00,511880.SS,101.397,900,多,100.981,91257.300,374.670
2022-09-20,15:30:00,511880.SS,101.398,900,多,100.981,91258.200,375.570
2022-09-21,15:30:00,511880.SS,101.403,900,多,100.981,91262.700,380.070
2022-09-22,15:30:00,511880.SS,101.403,900,多,100.981,91262.700,380.070
2022-09-23,15:30:00,511880.SS,101.418,900,多,100.981,91276.200,393.570
2022-09-26,15:30:00,511880.SS,101.415,900,多,100.981,91273.500,390.870
2022-09-27,15:30:00,511880.SS,101.404,900,多,100.981,91263.600,380.970
2022-09-28,15:30:00,511880.SS,101.418,900,多,100.981,91276.200,393.570
2022-09-29,15:30:00,511880.SS,101.405,900,多,100.981,91264.500,381.870
2022-09-30,15:30:00,511880.SS,101.485,900,多,100.981,91336.500,453.870
2022-10-10,15:30:00,511880.SS,101.481,900,多,100.981,91332.900,450.270
2022-10-11,15:30:00,511880.SS,101.491,900,多,100.981,91341.900,459.270
2022-10-12,15:30:00,511880.SS,101.493,900,多,100.981,91343.700,461.070
2022-10-13,15:30:00,511880.SS,101.499,900,多,100.981,91349.100,466.470
2022-10-14,15:30:00,511880.SS,101.500,900,多,100.981,91350.000,467.370
2022-10-17,15:30:00,511880.SS,101.504,900,多,100.981,91353.600,470.970
2022-10-18,15:30:00,511880.SS,101.511,900,多,100.981,91359.900,477.270
2022-10-19,15:30:00,511880.SS,101.514,900,多,100.981,91362.600,479.970
2022-10-20,15:30:00,511880.SS,101.519,900,多,100.981,91367.100,484.470
2022-10-21,15:30:00,511880.SS,101.528,900,多,100.981,91375.200,492.570
2022-10-24,15:30:00,511880.SS,101.534,900,多,100.981,91380.600,497.970
2022-10-25,15:30:00,511880.SS,101.525,900,多,100.981,91372.500,489.870
2022-10-26,15:30:00,511880.SS,101.528,900,多,100.981,91375.200,492.570
2022-10-27,15:30:00,511880.SS,101.536,900,多,100.981,91382.400,499.770
2022-10-28,15:30:00,511880.SS,101.557,900,多,100.981,91401.300,518.670
2022-10-31,15:30:00,511880.SS,101.558,900,多,100.981,91402.200,519.570
2022-11-01,15:30:00,511880.SS,101.552,900,多,100.981,91396.800,514.170
2022-11-02,15:30:00,511880.SS,101.567,900,多,100.981,91410.300,527.670
2022-11-03,15:30:00,511880.SS,101.572,900,多,100.981,91414.800,532.170
2022-11-04,15:30:00,511880.SS,101.578,900,多,100.981,91420.200,537.570
2022-11-07,15:30:00,511880.SS,101.577,900,多,100.981,91419.300,536.670
2022-11-08,15:30:00,511880.SS,101.585,900,多,100.981,91426.500,543.870
2022-11-09,15:30:00,511880.SS,101.591,900,多,100.981,91431.900,549.270
2022-11-10,15:30:00,511880.SS,101.605,900,多,100.981,91444.500,561.870
2022-11-11,15:30:00,511880.SS,101.601,900,多,100.981,91440.900,558.270
2022-11-14,15:30:00,511880.SS,101.593,900,多,100.981,91433.700,551.070
2022-11-15,15:30:00,511880.SS,101.592,900,多,100.981,91432.800,550.170
2022-11-16,15:30:00,511880.SS,101.614,900,多,100.981,91452.600,569.970
2022-11-17,15:30:00,511880.SS,101.612,900,多,100.981,91450.800,568.170
2022-11-18,15:30:00,511880.SS,101.622,900,多,100.981,91459.800,577.170
2022-11-21,15:30:00,511880.SS,101.629,900,多,100.981,91466.100,583.470
2022-11-22,15:30:00,511880.SS,101.637,900,多,100.981,91473.300,590.670
2022-11-23,15:30:00,511880.SS,101.632,900,多,100.981,91468.800,586.170
2022-11-24,15:30:00,511880.SS,101.642,900,多,100.981,91477.800,595.170
2022-11-25,15:30:00,511880.SS,101.650,900,多,100.981,91485.000,602.370
2022-11-28,15:30:00,511880.SS,101.649,900,多,100.981,91484.100,601.470
2022-11-29,15:30:00,511880.SS,101.647,900,多,100.981,91482.300,599.670
2022-11-30,15:30:00,511880.SS,101.665,900,多,100.981,91498.500,615.870
2022-12-01,15:30:00,511880.SS,101.654,900,多,100.981,91488.600,605.970
2022-12-02,15:30:00,511880.SS,101.666,900,多,100.981,91499.400,616.770
2022-12-05,15:30:00,511880.SS,101.672,900,多,100.981,91504.800,622.170
2022-12-06,15:30:00,511880.SS,101.681,900,多,100.981,91512.900,630.270
2022-12-07,15:30:00,511880.SS,101.686,900,多,100.981,91517.400,634.770
2022-12-08,15:30:00,511880.SS,101.687,900,多,100.981,91518.300,635.670
2022-12-09,15:30:00,511880.SS,101.696,900,多,100.981,91526.400,643.770
2022-12-12,15:30:00,511880.SS,101.699,900,多,100.981,91529.100,646.470
2022-12-13,15:30:00,511880.SS,101.701,900,多,100.981,91530.900,648.270
2022-12-14,15:30:00,511880.SS,101.706,900,多,100.981,91535.400,652.770
2022-12-15,15:30:00,511880.SS,101.731,900,多,100.981,91557.900,675.270
2022-12-16,15:30:00,511880.SS,101.744,900,多,100.981,91569.600,686.970
2022-12-19,15:30:00,511880.SS,101.746,900,多,100.981,91571.400,688.770
2022-12-20,15:30:00,511880.SS,101.749,900,多,100.981,91574.100,691.470
2022-12-21,15:30:00,511880.SS,101.743,900,多,100.981,91568.700,686.070
2022-12-22,15:30:00,511880.SS,101.744,900,多,100.981,91569.600,686.970
2022-12-23,15:30:00,511880.SS,101.755,900,多,100.981,91579.500,696.870
2022-12-26,15:30:00,511880.SS,101.750,900,多,100.981,91575.000,692.370
2022-12-27,15:30:00,511880.SS,101.763,900,多,100.981,91586.700,704.070
2022-12-28,15:30:00,511880.SS,101.767,900,多,100.981,91590.300,707.670
2022-12-29,15:30:00,511880.SS,101.729,900,多,100.981,91556.100,673.470
2022-12-30,15:30:00,511880.SS,100.152,1000,多,99.670,100152.000,482.400
2023-01-03,15:30:00,511880.SS,100.112,1000,多,99.670,100112.000,442.400
2023-01-04,15:30:00,511880.SS,100.115,1000,多,99.670,100115.000,445.400
2023-01-05,15:30:00,511880.SS,100.109,1000,多,99.670,100109.000,439.400
2023-01-06,15:30:00,511880.SS,100.128,1000,多,99.670,100128.000,458.400
2023-01-09,15:30:00,511880.SS,100.132,1000,多,99.670,100132.000,462.400
2023-01-10,15:30:00,511880.SS,100.148,1000,多,99.670,100148.000,478.400
2023-01-11,15:30:00,511880.SS,100.142,1000,多,99.670,100142.000,472.400
2023-01-12,15:30:00,511880.SS,100.139,1000,多,99.670,100139.000,469.400
2023-01-13,15:30:00,511880.SS,100.153,1000,多,99.670,100153.000,483.400
2023-01-16,15:30:00,511880.SS,100.144,1000,多,99.670,100144.000,474.400
2023-01-17,15:30:00,511880.SS,100.160,1000,多,99.670,100160.000,490.400
2023-01-18,15:30:00,511880.SS,100.184,1000,多,99.670,100184.000,514.400
2023-01-19,15:30:00,511880.SS,100.188,1000,多,99.670,100188.000,518.400
2023-01-20,15:30:00,511880.SS,100.235,1000,多,99.670,100235.000,565.400
2023-01-30,15:30:00,511880.SS,100.228,1000,多,99.670,100228.000,558.400
2023-01-31,15:30:00,511880.SS,100.229,1000,多,99.670,100229.000,559.400
2023-02-01,15:30:00,511880.SS,100.242,1000,多,99.670,100242.000,572.400
2023-02-02,15:30:00,511880.SS,100.276,1000,多,99.670,100276.000,606.400
2023-02-03,15:30:00,511880.SS,100.320,1000,多,99.670,100320.000,650.400
2023-02-06,15:30:00,511880.SS,100.318,1000,多,99.670,100318.000,648.400
2023-02-07,15:30:00,511880.SS,100.271,1000,多,99.670,100271.000,601.400
2023-02-08,15:30:00,511880.SS,100.276,1000,多,99.670,100276.000,606.400
2023-02-09,15:30:00,511880.SS,100.271,1000,多,99.670,100271.000,601.400
2023-02-10,15:30:00,511880.SS,100.294,1000,多,99.670,100294.000,624.400
2023-02-13,15:30:00,511880.SS,100.293,1000,多,99.670,100293.000,623.400
2023-02-14,15:30:00,511880.SS,100.299,1000,多,99.670,100299.000,629.400
2023-02-15,15:30:00,511880.SS,100.306,1000,多,99.670,100306.000,636.400
2023-02-16,15:30:00,511880.SS,100.305,1000,多,99.670,100305.000,635.400
2023-02-17,15:30:00,511880.SS,100.326,1000,多,99.670,100326.000,656.400
2023-02-20,15:30:00,511880.SS,100.324,1000,多,99.670,100324.000,654.400
2023-02-21,15:30:00,511880.SS,100.328,1000,多,99.670,100328.000,658.400
2023-02-22,15:30:00,511880.SS,100.333,1000,多,99.670,100333.000,663.400
2023-02-23,15:30:00,511880.SS,100.342,1000,多,99.670,100342.000,672.400
2023-02-24,15:30:00,511880.SS,100.357,1000,多,99.670,100357.000,687.400
2023-02-27,15:30:00,511880.SS,100.354,1000,多,99.670,100354.000,684.400
2023-02-28,15:30:00,511880.SS,100.355,1000,多,99.670,100355.000,685.400
2023-03-01,15:30:00,511880.SS,100.367,1000,多,99.670,100367.000,697.400
2023-03-02,15:30:00,511880.SS,100.376,1000,多,99.670,100376.000,706.400
2023-03-03,15:30:00,511880.SS,100.391,1000,多,99.670,100391.000,721.400
2023-03-06,15:30:00,511880.SS,100.401,1000,多,99.670,100401.000,731.400
2023-03-07,15:30:00,511880.SS,100.415,1000,多,99.670,100415.000,745.400
2023-03-08,15:30:00,511880.SS,100.411,1000,多,99.670,100411.000,741.400
2023-03-09,15:30:00,511880.SS,100.426,1000,多,99.670,100426.000,756.400
2023-03-10,15:30:00,511880.SS,100.438,1000,多,99.670,100438.000,768.400
2023-03-13,15:30:00,511880.SS,100.426,1000,多,99.670,100426.000,756.400
2023-03-14,15:30:00,511880.SS,100.429,1000,多,99.670,100429.000,759.400
2023-03-15,15:30:00,511880.SS,100.435,1000,多,99.670,100435.000,765.400
2023-03-16,15:30:00,511880.SS,100.436,1000,多,99.670,100436.000,766.400
2023-03-17,15:30:00,511880.SS,100.445,1000,多,99.670,100445.000,775.400
2023-03-20,15:30:00,511880.SS,100.454,1000,多,99.670,100454.000,784.400
2023-03-21,15:30:00,511880.SS,100.458,1000,多,99.670,100458.000,788.400
2023-03-22,15:30:00,511880.SS,100.471,1000,多,99.670,100471.000,801.400
2023-03-23,15:30:00,511880.SS,100.484,1000,多,99.670,100484.000,814.400
2023-03-24,15:30:00,511880.SS,100.494,1000,多,99.670,100494.000,824.400
2023-03-27,15:30:00,511880.SS,100.493,1000,多,99.670,100493.000,823.400
2023-03-28,15:30:00,511880.SS,100.496,1000,多,99.670,100496.000,826.400
2023-03-29,15:30:00,511880.SS,100.493,800,多,99.484,80394.400,807.280
2023-03-29,15:30:00,159819.SZ,0.921,3900,多,0.922,3591.900,-5.070
2023-03-29,15:30:00,510500.SS,6.279,1000,多,6.284,6279.000,-5.000
2023-03-29,15:30:00,512980.SS,0.806,4500,多,0.807,3627.000,-4.950
2023-03-29,15:30:00,518880.SS,4.240,1400,多,4.244,5936.000,-5.040
2023-03-29,15:30:00,562500.SS,0.829,1100,多,0.834,911.900,-4.950
2023-03-30,15:30:00,511880.SS,100.491,1000,多,99.701,100491.000,789.600
2023-03-30,15:30:00,159819.SZ,0.910,0,多,0.000,0.000,0.000
2023-03-30,15:30:00,510500.SS,6.312,0,多,0.000,0.000,0.000
2023-03-30,15:30:00,512980.SS,0.799,0,多,0.000,0.000,0.000
2023-03-30,15:30:00,518880.SS,4.248,0,多,0.000,0.000,0.000
2023-03-30,15:30:00,562500.SS,0.829,0,多,0.000,0.000,0.000
2023-03-31,15:30:00,511880.SS,100.488,800,多,99.525,80390.400,770.560
2023-03-31,15:30:00,159819.SZ,0.935,3700,多,0.936,3459.500,-5.180
2023-03-31,15:30:00,510500.SS,6.359,900,多,6.365,5723.100,-5.040
2023-03-31,15:30:00,512980.SS,0.846,4200,多,0.847,3553.200,-5.040
2023-03-31,15:30:00,518880.SS,4.281,1400,多,4.285,5993.400,-5.040
2023-03-31,15:30:00,562500.SS,0.843,1800,多,0.846,1517.400,-5.040
2023-04-03,15:30:00,511880.SS,100.527,800,多,99.525,80421.600,801.760
2023-04-03,15:30:00,159819.SZ,0.979,3700,多,0.936,3622.300,157.620
2023-04-03,15:30:00,510500.SS,6.423,900,多,6.365,5780.700,52.560
2023-04-03,15:30:00,512980.SS,0.887,4200,多,0.847,3725.400,167.160
2023-04-03,15:30:00,518880.SS,4.221,1400,多,4.285,5909.400,-89.040
2023-04-03,15:30:00,562500.SS,0.859,1800,多,0.846,1546.200,23.760
2023-04-04,15:30:00,511880.SS,100.550,800,多,99.525,80440.000,820.160
2023-04-04,15:30:00,159819.SZ,1.000,3700,多,0.936,3700.000,235.320
2023-04-04,15:30:00,510500.SS,6.427,900,多,6.365,5784.300,56.160
2023-04-04,15:30:00,512980.SS,0.882,4200,多,0.847,3704.400,146.160
2023-04-04,15:30:00,518880.SS,4.269,1400,多,4.285,5976.600,-21.840
2023-04-04,15:30:00,562500.SS,0.846,1800,多,0.846,1522.800,0.360
2023-04-06,15:30:00,511880.SS,100.569,800,多,99.525,80455.200,835.360
2023-04-06,15:30:00,159819.SZ,0.999,3700,多,0.936,3696.300,231.620
2023-04-06,15:30:00,510500.SS,6.426,900,多,6.365,5783.400,55.260
2023-04-06,15:30:00,512980.SS,0.858,4200,多,0.847,3603.600,45.360
2023-04-06,15:30:00,518880.SS,4.330,1400,多,4.285,6062.000,63.560
2023-04-06,15:30:00,562500.SS,0.845,1800,多,0.846,1521.000,-1.440
2023-04-07,15:30:00,511880.SS,100.582,800,多,99.525,80465.600,845.760
2023-04-07,15:30:00,159819.SZ,1.015,3700,多,0.936,3755.500,290.820
2023-04-07,15:30:00,510500.SS,6.475,0,多,0.000,0.000,0.000
2023-04-07,15:30:00,512980.SS,0.890,4200,多,0.847,3738.000,179.760
2023-04-07,15:30:00,518880.SS,4.328,1400,多,4.285,6059.200,60.760
2023-04-07,15:30:00,562500.SS,0.857,3400,多,0.853,2913.800,15.300
2023-04-07,15:30:00,512480.SS,1.102,4000,多,1.103,4408.000,-4.800
2023-04-10,15:30:00,511880.SS,100.575,800,多,99.525,80460.000,840.160
2023-04-10,15:30:00,159819.SZ,0.964,3700,多,0.936,3566.800,102.120
2023-04-10,15:30:00,512980.SS,0.843,4200,多,0.847,3540.600,-17.640
2023-04-10,15:30:00,518880.SS,4.287,1400,多,4.285,6001.800,3.360
2023-04-10,15:30:00,562500.SS,0.842,3900,多,0.853,3283.800,-40.950
2023-04-10,15:30:00,512480.SS,1.062,0,多,0.000,0.000,0.000
2023-04-10,15:30:00,510500.SS,6.432,600,多,6.440,3859.200,-4.980
2023-04-11,15:30:00,511880.SS,100.579,800,多,99.525,80463.200,843.360
2023-04-11,15:30:00,159819.SZ,0.971,3700,多,0.936,3592.700,128.020
2023-04-11,15:30:00,512980.SS,0.890,4200,多,0.847,3738.000,179.760
2023-04-11,15:30:00,518880.SS,4.311,1400,多,4.285,6035.400,36.960
2023-04-11,15:30:00,562500.SS,0.840,3900,多,0.853,3276.000,-48.750
2023-04-11,15:30:00,510500.SS,6.431,600,多,6.440,3858.600,-5.580
2023-04-12,15:30:00,511880.SS,100.589,800,多,99.525,80471.200,851.360
2023-04-12,15:30:00,159819.SZ,1.002,3700,多,0.936,3707.400,242.720
2023-04-12,15:30:00,512980.SS,0.939,4200,多,0.847,3943.800,385.560
2023-04-12,15:30:00,518880.SS,4.341,1400,多,4.285,6077.400,78.960
2023-04-12,15:30:00,562500.SS,0.848,3900,多,0.853,3307.200,-17.550
2023-04-12,15:30:00,510500.SS,6.453,0,多,0.000,0.000,0.000
2023-04-12,15:30:00,512480.SS,1.074,3600,多,1.075,3866.400,-5.040
2023-04-13,15:30:00,511880.SS,100.596,800,多,99.525,80476.800,856.960
2023-04-13,15:30:00,159819.SZ,0.958,3700,多,0.936,3544.600,79.920
2023-04-13,15:30:00,512980.SS,0.920,4200,多,0.847,3864.000,305.760
2023-04-13,15:30:00,518880.SS,4.346,1400,多,4.285,6084.400,85.960
2023-04-13,15:30:00,562500.SS,0.826,3900,多,0.853,3221.400,-103.350
2023-04-13,15:30:00,512480.SS,1.032,3600,多,1.075,3715.200,-156.240
2023-04-14,15:30:00,511880.SS,100.606,800,多,99.525,80484.800,864.960
2023-04-14,15:30:00,159819.SZ,0.964,3700,多,0.936,3566.800,102.120
2023-04-14,15:30:00,512980.SS,0.898,4200,多,0.847,3771.600,213.360
2023-04-14,15:30:00,518880.SS,4.366,1400,多,4.285,6112.400,113.960
2023-04-14,15:30:00,562500.SS,0.829,3900,多,0.853,3233.100,-91.650
2023-04-14,15:30:00,512480.SS,1.085,0,多,0.000,0.000,0.000
2023-04-14,15:30:00,510500.SS,6.440,600,多,6.448,3864.000,-4.980
2023-04-17,15:30:00,511880.SS,100.614,800,多,99.525,80491.200,871.360
2023-04-17,15:30:00,159819.SZ,0.956,3700,多,0.936,3537.200,72.520
2023-04-17,15:30:00,512980.SS,0.863,4200,多,0.847,3624.600,66.360
2023-04-17,15:30:00,518880.SS,4.324,1400,多,4.285,6053.600,55.160
2023-04-17,15:30:00,562500.SS,0.829,0,多,0.000,0.000,0.000
2023-04-17,15:30:00,510500.SS,6.472,0,多,0.000,0.000,0.000
2023-04-17,15:30:00,512480.SS,1.074,4200,多,1.075,4510.800,-5.040
2023-04-17,15:30:00,588000.SS,1.186,2200,多,1.188,2609.200,-5.060
2023-04-18,15:30:00,511880.SS,100.635,800,多,99.525,80508.000,888.160
2023-04-18,15:30:00,159819.SZ,0.961,3700,多,0.936,3555.700,91.020
2023-04-18,15:30:00,512980.SS,0.870,4200,多,0.847,3654.000,95.760
2023-04-18,15:30:00,518880.SS,4.305,1400,多,4.285,6027.000,28.560
2023-04-18,15:30:00,512480.SS,1.049,4200,多,1.075,4405.800,-110.040
2023-04-18,15:30:00,588000.SS,1.172,0,多,0.000,0.000,0.000
2023-04-18,15:30:00,510500.SS,6.459,400,多,6.472,2583.600,-5.000
2023-04-19,15:30:00,511880.SS,100.636,800,多,99.525,80508.800,888.960
2023-04-19,15:30:00,159819.SZ,0.964,3700,多,0.936,3566.800,102.120
2023-04-19,15:30:00,512980.SS,0.871,4200,多,0.847,3658.200,99.960
2023-04-19,15:30:00,518880.SS,4.297,1400,多,4.285,6015.800,17.360
2023-04-19,15:30:00,512480.SS,1.053,4200,多,1.075,4422.600,-93.240
2023-04-19,15:30:00,510500.SS,6.429,400,多,6.472,2571.600,-17.000
2023-04-20,15:30:00,511880.SS,100.633,800,多,99.525,80506.400,886.560
2023-04-20,15:30:00,159819.SZ,0.996,3700,多,0.936,3685.200,220.520
2023-04-20,15:30:00,512980.SS,0.922,4200,多,0.847,3872.400,314.160
2023-04-20,15:30:00,518880.SS,4.308,1400,多,4.285,6031.200,32.760
2023-04-20,15:30:00,512480.SS,1.084,4200,多,1.075,4552.800,36.960
2023-04-20,15:30:00,510500.SS,6.422,0,多,0.000,0.000,0.000
2023-04-20,15:30:00,510880.SS,3.009,800,多,3.015,2407.200,-4.960
2023-04-21,15:30:00,511880.SS,100.646,600,多,99.178,60387.600,880.860
2023-04-21,15:30:00,159819.SZ,0.935,7600,多,0.936,7106.000,-9.880
2023-04-21,15:30:00,512980.SS,0.876,6700,多,0.859,5869.200,115.910
2023-04-21,15:30:00,518880.SS,4.288,2300,多,4.288,9862.400,-0.230
2023-04-21,15:30:00,512480.SS,1.021,6800,多,1.055,6942.800,-232.560
2023-04-21,15:30:00,510880.SS,2.992,3300,多,2.999,9873.600,-24.420
2023-04-24,15:30:00,511880.SS,100.645,900,多,99.694,90580.500,856.080
2023-04-24,15:30:00,159819.SZ,0.926,0,多,0.000,0.000,0.000
2023-04-24,15:30:00,512980.SS,0.909,0,多,0.000,0.000,0.000
2023-04-24,15:30:00,518880.SS,4.277,0,多,0.000,0.000,0.000
2023-04-24,15:30:00,512480.SS,0.993,0,多,0.000,0.000,0.000
2023-04-24,15:30:00,510880.SS,2.987,0,多,0.000,0.000,0.000
2023-04-25,15:30:00,511880.SS,100.648,900,多,99.694,90583.200,858.780
2023-04-26,15:30:00,511880.SS,100.651,900,多,99.694,90585.900,861.480
2023-04-27,15:30:00,511880.SS,100.671,900,多,99.694,90603.900,879.480
2023-04-28,15:30:00,511880.SS,100.692,900,多,99.694,90622.800,898.380
2023-05-04,15:30:00,511880.SS,100.717,900,多,99.694,90645.300,920.880
2023-05-05,15:30:00,511880.SS,100.742,900,多,99.694,90667.800,943.380
2023-05-08,15:30:00,511880.SS,100.735,900,多,99.694,90661.500,937.080
2023-05-09,15:30:00,511880.SS,100.736,800,多,99.574,80588.800,929.920
2023-05-09,15:30:00,159819.SZ,0.872,4100,多,0.873,3575.200,-4.920
2023-05-09,15:30:00,510500.SS,6.204,1000,多,6.209,6204.000,-5.000
2023-05-09,15:30:00,510880.SS,3.211,1900,多,3.214,6100.900,-4.940
2023-05-09,15:30:00,512980.SS,0.956,2700,多,0.958,2581.200,-5.130
2023-05-09,15:30:00,518880.SS,4.377,300,多,4.394,1313.100,-5.010
2023-05-10,15:30:00,511880.SS,100.754,900,多,99.714,90678.600,936.270
2023-05-10,15:30:00,159819.SZ,0.867,0,多,0.000,0.000,0.000
2023-05-10,15:30:00,510500.SS,6.193,0,多,0.000,0.000,0.000
2023-05-10,15:30:00,510880.SS,3.143,0,多,0.000,0.000,0.000
2023-05-10,15:30:00,512980.SS,0.946,0,多,0.000,0.000,0.000
2023-05-10,15:30:00,518880.SS,4.398,0,多,0.000,0.000,0.000
2023-05-11,15:30:00,511880.SS,100.784,900,多,99.714,90705.600,963.270
2023-05-12,15:30:00,511880.SS,100.801,900,多,99.714,90720.900,978.570
2023-05-15,15:30:00,511880.SS,100.787,900,多,99.714,90708.300,965.970
2023-05-16,15:30:00,511880.SS,100.780,900,多,99.714,90702.000,959.670
2023-05-17,15:30:00,511880.SS,100.779,900,多,99.714,90701.100,958.770
2023-05-18,15:30:00,511880.SS,100.775,900,多,99.714,90697.500,955.170
2023-05-19,15:30:00,511880.SS,100.784,900,多,99.714,90705.600,963.270
